Date	High	Low	Open	Close	Volume	Adj Close	RSI	sell_signal	buy_signal	Current Position	Current Stock Holding	Current Capital
2018-07-12	1990.90	1960.50	1984.00	1971.35	6921701.00	1848.53	71.68	0	0	0	0	114243
2018-07-13	1997.90	1974.00	1975.00	1981.10	4148185.00	1857.67	72.62	0	0	0	0	114243
2018-07-16	1996.00	1977.45	1990.00	1989.20	2582159.00	1865.26	73.41	0	0	0	0	114243
2018-07-17	2009.00	1981.00	1989.00	2002.15	3315492.00	1881.19	74.67	0	0	0	0	114243
2018-07-18	2011.70	1993.05	2005.00	2000.25	2013869.00	1879.40	74.12	0	0	0	0	114243
2018-07-19	2010.45	1970.00	2002.10	1981.40	1746318.00	1861.69	68.66	0	0	0	0	114243
2018-07-20	2000.00	1984.00	1984.90	1996.60	1934995.00	1875.97	70.54	1	0	0	0	114243
2018-07-23	2009.95	1986.00	2001.00	2005.65	2086201.00	1884.48	71.64	0	0	0	0	114243
2018-07-24	2015.00	1984.15	2015.00	1999.00	2038423.00	1878.23	69.59	0	0	0	0	114243
2018-07-25	2002.00	1968.40	2001.90	1981.50	1535492.00	1861.79	64.39	0	0	0	0	114243
2018-07-26	1985.00	1955.10	1974.95	1964.70	3503036.00	1846.00	59.77	0	0	0	0	114243
2018-07-27	1964.65	1940.30	1960.85	1943.75	2033977.00	1826.32	54.51	0	0	0	0	114243
2018-07-30	1954.70	1931.55	1943.00	1944.60	1579251.00	1827.12	54.68	0	0	0	0	114243
2018-07-31	1947.00	1928.00	1942.00	1940.20	2204803.00	1822.98	53.54	0	0	0	0	114243
2018-08-01	1981.55	1949.80	1949.95	1976.50	2425180.00	1857.09	60.81	0	0	0	0	114243
2018-08-02	1985.00	1945.00	1980.00	1948.40	1509287.00	1830.69	53.79	0	0	0	0	114243
2018-08-03	1982.05	1956.50	1956.50	1979.45	1505131.00	1859.86	59.37	0	0	0	0	114243
2018-08-06	1998.95	1972.25	1997.00	1975.55	1532249.00	1856.20	58.42	0	0	0	0	114243
2018-08-07	1979.15	1960.50	1978.20	1967.35	1353521.00	1848.49	56.37	0	0	0	0	114243
2018-08-08	1978.30	1962.00	1972.00	1974.00	1315062.00	1854.74	57.67	0	0	0	0	114243
2018-08-09	1980.80	1966.00	1980.00	1974.35	2060297.00	1855.07	57.74	0	0	0	0	114243
2018-08-10	1996.50	1972.05	1980.95	1993.10	2784105.00	1872.69	61.48	0	0	0	0	114243
2018-08-13	2004.25	1990.00	1997.80	2000.15	3559575.00	1879.31	62.81	0	0	0	0	114243
2018-08-14	2024.60	1982.40	1992.00	2003.55	3311765.00	1882.50	63.47	0	0	0	0	114243
2018-08-16	2020.05	1995.00	2000.30	2008.50	2152065.00	1887.16	64.45	0	0	0	0	114243
2018-08-17	2021.90	2004.00	2013.85	2012.75	1213731.00	1891.15	65.32	0	0	0	0	114243
2018-08-20	2024.00	2003.70	2024.00	2009.95	1587032.00	1888.52	64.21	0	0	0	0	114243
2018-08-21	2024.00	2004.00	2010.15	2017.65	1376866.00	1895.75	65.92	0	0	0	0	114243
2018-08-23	2038.00	2020.30	2022.80	2035.10	3046791.00	1912.15	69.48	0	0	0	0	114243
2018-08-24	2046.00	2031.00	2035.10	2043.00	1570533.00	1919.57	70.96	1	0	0	0	114243
2018-08-27	2059.00	2035.00	2043.00	2050.90	1532702.00	1926.99	72.40	0	0	0	0	114243
2018-08-28	2072.00	2052.00	2055.00	2069.20	1987983.00	1944.19	75.44	0	0	0	0	114243
2018-08-29	2076.60	2045.60	2072.50	2072.00	1525867.00	1946.82	75.88	0	0	0	0	114243
2018-08-30	2085.00	2065.50	2068.00	2082.40	2408020.00	1956.59	77.48	0	0	0	0	114243
2018-08-31	2092.00	2074.00	2082.30	2078.40	2504554.00	1952.83	75.41	0	0	0	0	114243
2018-09-03	2090.00	2048.40	2084.80	2052.90	1439711.00	1928.87	63.68	0	0	0	0	114243
2018-09-04	2104.75	2056.95	2059.80	2098.90	4420803.00	1972.09	72.11	1	0	0	0	114243
2018-09-05	2107.25	2075.05	2100.00	2079.25	1681106.00	1953.63	65.15	0	0	0	0	114243
2018-09-06	2081.50	2060.30	2075.00	2075.30	2238097.00	1949.92	63.82	0	0	0	0	114243
2018-09-07	2084.00	2065.40	2079.30	2079.85	1312182.00	1954.20	64.71	0	0	0	0	114243
2018-09-10	2093.40	2074.25	2084.40	2080.75	1530539.00	1955.04	64.90	0	0	0	0	114243
2018-09-11	2089.00	2042.20	2089.00	2046.25	3679745.00	1922.63	53.35	0	0	0	0	114243
2018-09-12	2068.90	2040.00	2052.35	2043.95	2307661.00	1920.46	52.68	0	0	0	0	114243
2018-09-14	2071.55	2018.15	2044.00	2065.40	3642038.00	1940.62	58.00	0	0	0	0	114243
2018-09-17	2077.80	2054.55	2070.00	2074.15	1033857.00	1948.84	59.98	0	0	0	0	114243
2018-09-18	2078.80	2057.60	2073.00	2070.75	1456507.00	1945.64	58.82	0	0	0	0	114243
2018-09-19	2089.00	2066.85	2071.90	2077.90	1301268.00	1952.36	60.54	0	0	0	0	114243
2018-09-21	2121.00	2050.15	2077.00	2103.15	4508530.00	1976.09	65.97	0	0	0	0	114243
2018-09-24	2210.50	2098.15	2115.00	2198.45	3032226.00	2065.63	78.17	1	0	0	0	114243
2018-09-25	2211.90	2153.80	2204.90	2183.20	2868778.00	2051.30	73.62	0	0	0	0	114243
2018-09-26	2199.00	2135.10	2187.00	2142.15	1970951.00	2012.73	63.00	0	0	0	0	114243
2018-09-27	2209.70	2135.80	2141.90	2188.85	3311802.00	2056.61	68.56	0	0	0	0	114243
2018-09-28	2190.00	2158.85	2178.00	2183.70	2904371.00	2051.77	67.35	0	0	0	0	114243
2018-10-01	2275.95	2190.35	2190.90	2255.55	3772208.00	2119.28	74.16	1	0	0	0	114243
2018-10-03	2255.00	2155.60	2250.30	2162.85	3902322.00	2032.18	57.50	0	0	0	0	114243
2018-10-04	2156.65	2056.35	2156.60	2064.80	4762419.00	1940.05	45.79	0	0	0	0	114243
2018-10-05	2120.00	2020.90	2050.00	2102.65	3417624.00	1975.62	50.02	0	0	0	0	114243
2018-10-08	2122.20	2048.15	2102.65	2077.55	2010154.00	1952.03	47.38	0	0	0	0	114243
2018-10-09	2107.65	2053.20	2080.35	2091.80	1867130.00	1965.42	49.02	0	0	0	0	114243
2018-10-10	2105.95	2029.00	2100.00	2043.60	2749573.00	1920.13	44.01	0	0	0	0	114243
2018-10-11	2013.00	1941.00	1985.00	1979.95	4700256.00	1860.33	38.42	0	0	0	0	114243
2018-10-12	1978.00	1903.00	1978.00	1918.30	9373289.00	1802.41	33.93	0	0	0	0	114243
2018-10-15	1955.55	1920.00	1940.00	1949.50	2638151.00	1831.72	37.89	0	0	0	0	114243
2018-10-16	1971.90	1935.00	1958.00	1962.30	2815425.00	1843.75	39.49	0	0	0	0	114243
2018-10-17	1989.00	1920.00	1970.00	1929.40	2779207.00	1812.83	36.86	0	0	0	0	114243
2018-10-19	1929.00	1870.05	1929.00	1913.20	3428776.00	1797.61	35.60	0	0	0	0	114243
2018-10-22	1916.00	1886.95	1914.00	1903.00	1778496.00	1788.03	34.79	0	0	0	0	114243
2018-10-23	1898.00	1837.00	1888.00	1843.65	2752811.00	1735.91	30.47	0	0	0	0	114243
2018-10-24	1874.00	1811.10	1852.05	1848.50	2735913.00	1740.48	31.23	0	0	0	0	114243
2018-10-25	1876.90	1825.05	1844.00	1853.00	2507233.00	1744.72	31.96	0	0	0	0	114243
2018-10-26	1853.90	1791.10	1853.90	1799.10	2285970.00	1693.97	28.09	0	1	0	0	114243
2018-10-29	1877.95	1784.35	1808.70	1871.00	2609483.00	1761.67	38.75	0	0	1	62	0
2018-10-30	1909.40	1845.00	1867.00	1894.80	2404883.00	1784.07	41.82	0	0	1	62	0
2018-10-31	1943.90	1875.45	1900.00	1938.15	2769190.00	1824.89	47.03	0	0	1	62	0
2018-11-01	1944.35	1901.30	1943.65	1935.75	2769759.00	1822.63	46.78	0	0	1	62	0
2018-11-02	1954.60	1905.00	1934.20	1913.45	1818635.00	1801.64	44.42	0	0	1	62	0
2018-11-05	1927.35	1884.75	1910.00	1890.85	1713366.00	1780.36	42.10	0	0	1	62	0
2018-11-06	1937.50	1891.00	1894.00	1932.70	1398710.00	1819.76	47.56	0	0	1	62	0
2018-11-07	1949.00	1937.00	1940.00	1942.15	144530.00	1828.66	48.74	0	0	1	62	0
2018-11-09	1961.95	1905.00	1961.00	1909.20	2570479.00	1797.63	44.95	0	0	1	62	0
2018-11-12	1946.10	1908.50	1908.50	1914.85	2552008.00	1802.95	45.73	0	0	1	62	0
2018-11-13	1939.00	1903.00	1915.00	1934.95	1418432.00	1821.88	48.52	0	0	1	62	0
2018-11-14	1929.90	1870.00	1925.00	1880.65	2422318.00	1770.75	42.21	0	0	1	62	0
2018-11-15	1899.00	1857.60	1864.00	1872.85	1829123.00	1763.41	41.38	0	0	1	62	0
2018-11-16	1899.80	1870.25	1889.00	1886.60	1829729.00	1776.35	43.49	0	0	1	62	0
2018-11-19	1907.35	1864.30	1899.00	1902.45	1740628.00	1791.28	45.92	0	0	1	62	0
2018-11-20	1902.00	1874.20	1902.00	1878.25	1190182.00	1768.49	42.89	0	0	1	62	0
2018-11-21	1871.05	1798.55	1871.00	1812.00	3840461.00	1706.11	35.92	0	0	1	62	0
2018-11-22	1847.60	1809.95	1820.00	1812.55	3194219.00	1706.63	36.01	0	0	1	62	0
2018-11-26	1860.00	1784.50	1819.00	1846.10	4333177.00	1738.22	41.58	0	0	1	62	0
2018-11-27	1897.90	1835.35	1854.00	1890.25	3344839.00	1779.79	48.00	0	0	1	62	0
2018-11-28	1989.00	1882.50	1889.00	1983.90	5313249.00	1867.97	58.43	0	0	1	62	0
2018-11-29	1997.00	1942.55	1997.00	1960.55	4035441.00	1845.98	55.44	0	0	1	62	0
2018-11-30	1991.00	1959.85	1966.00	1968.25	5268901.00	1853.23	56.24	0	0	1	62	0
2018-12-03	1990.00	1968.30	1984.00	1982.40	1610576.00	1866.56	57.73	0	0	1	62	0
2018-12-04	2019.40	1971.00	1983.00	2010.85	3270615.00	1893.34	60.63	0	0	1	62	0
2018-12-05	2018.00	1985.00	2006.00	2006.75	2501539.00	1889.48	59.99	0	0	1	62	0
2018-12-06	2017.00	1979.60	1998.00	1992.70	2321216.00	1876.25	57.74	0	0	1	62	0
2018-12-07	2003.90	1973.00	1985.05	1995.20	1680420.00	1878.61	58.05	0	0	1	62	0
2018-12-10	2011.00	1960.00	1975.00	1975.80	2010786.00	1860.34	54.78	0	0	1	62	0
2018-12-11	2010.00	1961.00	1970.00	2000.00	2942014.00	1883.13	57.96	0	0	1	62	0
2018-12-12	2022.00	1984.95	2001.10	2016.80	2219993.00	1898.95	60.05	0	0	1	62	0
2018-12-13	2029.70	1974.50	2024.00	1982.60	3748429.00	1866.74	54.13	0	0	1	62	0
2018-12-14	1998.95	1975.25	1983.00	1989.75	2473761.00	1873.48	55.13	0	0	1	62	0
2018-12-17	2004.90	1985.00	1999.00	1994.30	1227921.00	1877.76	55.79	0	0	1	62	0
2018-12-18	2002.00	1976.40	1991.90	1987.85	1768742.00	1871.69	54.57	0	0	1	62	0
2018-12-19	1984.80	1960.05	1984.80	1968.45	2498833.00	1853.42	50.95	0	0	1	62	0
2018-12-20	1974.90	1946.00	1953.80	1954.05	1940277.00	1839.86	48.39	0	0	1	62	0
2018-12-21	1950.00	1886.55	1948.00	1895.80	3729956.00	1785.02	39.70	0	0	1	62	0
2018-12-24	1938.90	1905.00	1905.80	1918.50	1864116.00	1806.39	43.92	0	0	1	62	0
2018-12-26	1921.80	1870.25	1921.80	1889.20	2446614.00	1778.80	40.02	0	0	1	62	0
2018-12-27	1941.70	1872.10	1909.00	1908.95	4968201.00	1797.40	43.66	0	0	1	62	0
2018-12-28	1920.00	1893.00	1915.00	1896.05	2239130.00	1785.25	41.87	0	0	1	62	0
2018-12-31	1909.00	1886.15	1908.00	1893.05	1879740.00	1782.43	41.45	0	0	1	62	0
2019-01-01	1910.00	1885.00	1896.00	1902.80	1094883.00	1791.61	43.45	0	0	1	62	0
2019-01-02	1934.45	1900.00	1905.00	1923.30	2100463.00	1810.91	47.52	0	0	1	62	0
2019-01-03	1944.95	1893.10	1919.00	1899.95	2611668.00	1788.92	43.67	0	0	1	62	0
2019-01-04	1901.20	1841.00	1900.00	1876.85	4280862.00	1767.17	40.19	0	0	1	62	0
2019-01-07	1908.80	1881.00	1891.80	1897.90	1856423.00	1786.99	44.52	0	0	1	62	0
2019-01-08	1906.40	1883.30	1905.40	1893.55	1691756.00	1782.90	43.82	0	0	1	62	0
2019-01-09	1919.00	1866.70	1907.40	1886.95	2414376.00	1776.68	42.71	0	0	1	62	0
2019-01-10	1905.00	1872.10	1890.00	1888.55	3053461.00	1778.19	43.09	0	0	1	62	0
2019-01-11	1875.00	1835.00	1870.00	1842.55	9209862.00	1734.88	35.82	0	0	1	62	0
2019-01-14	1851.00	1810.00	1850.00	1813.25	3615370.00	1707.29	32.11	0	0	1	62	0
2019-01-15	1869.35	1808.00	1810.00	1867.80	7711653.00	1758.65	43.79	0	0	1	62	0
2019-01-16	1875.00	1847.00	1870.00	1870.15	2359280.00	1760.87	44.24	0	0	1	62	0
2019-01-17	1898.00	1871.30	1878.00	1894.30	2625816.00	1787.43	48.73	0	0	1	62	0
2019-01-18	1904.20	1876.00	1881.00	1900.65	1683728.00	1793.42	49.87	0	0	1	62	0
2019-01-21	1932.00	1895.45	1902.00	1908.70	2409803.00	1801.01	51.36	0	0	1	62	0
2019-01-22	1918.25	1890.00	1907.10	1901.90	2457093.00	1794.60	50.01	0	0	1	62	0
2019-01-23	1906.10	1870.00	1901.00	1875.60	2578169.00	1769.78	45.09	0	0	1	62	0
2019-01-24	1905.25	1875.00	1884.80	1901.55	1962927.00	1794.27	50.29	0	0	1	62	0
2019-01-25	1935.00	1901.00	1902.00	1920.80	2327080.00	1812.43	53.78	0	0	1	62	0
2019-01-28	1962.00	1925.50	1933.00	1955.00	2769033.00	1844.70	59.26	0	0	1	62	0
2019-01-29	1989.05	1936.65	1962.00	1982.75	2557626.00	1870.89	63.08	0	0	1	62	0
2019-01-30	1989.50	1954.65	1979.60	1981.40	2429575.00	1869.61	62.77	0	0	1	62	0
2019-01-31	2019.75	1985.00	1987.00	2014.10	4094319.00	1900.47	66.99	0	0	1	62	0
2019-02-01	2034.75	1998.10	2009.50	2029.95	3064163.00	1915.42	68.83	0	0	1	62	0
2019-02-04	2055.45	2023.00	2029.95	2050.25	1590764.00	1934.58	71.06	1	0	1	62	0
2019-02-05	2055.00	2028.00	2050.00	2044.55	1111404.00	1929.20	69.55	0	0	0	0	125844
2019-02-06	2086.85	2041.05	2049.90	2074.80	1789812.00	1957.74	72.84	1	0	0	0	125844
2019-02-07	2097.95	2067.00	2074.75	2082.90	1339945.00	1965.39	73.66	0	0	0	0	125844
2019-02-08	2089.50	2051.00	2075.00	2061.40	1684474.00	1945.10	67.81	0	0	0	0	125844
2019-02-11	2096.00	2048.90	2060.00	2065.90	1778730.00	1949.35	68.38	0	0	0	0	125844
2019-02-12	2070.00	2018.00	2070.00	2051.60	2422903.00	1935.85	64.50	0	0	0	0	125844
2019-02-14	2075.00	2033.05	2060.05	2044.60	1724085.00	1929.25	62.62	0	0	0	0	125844
2019-02-15	2052.00	2010.95	2049.00	2029.70	1930065.00	1915.19	58.72	0	0	0	0	125844
2019-02-18	2041.95	1962.65	2037.60	1970.30	2942184.00	1859.14	46.31	0	0	0	0	125844
2019-02-19	1971.00	1892.00	1970.00	1904.80	4408554.00	1797.33	37.02	0	0	0	0	125844
2019-02-20	1933.80	1881.30	1915.00	1914.75	4645778.00	1806.72	39.02	0	0	0	0	125844
2019-02-21	1940.00	1897.05	1914.75	1914.20	4683919.00	1806.20	38.95	0	0	0	0	125844
2019-02-22	1930.00	1905.10	1917.20	1925.65	2271955.00	1817.01	41.43	0	0	0	0	125844
2019-02-25	1990.00	1930.50	1932.50	1985.15	2934880.00	1873.15	52.27	0	0	0	0	125844
2019-02-26	2045.15	1972.25	1984.00	2038.70	6453309.00	1923.68	59.53	0	0	0	0	125844
2019-02-27	2074.95	2022.00	2040.00	2058.10	4732082.00	1941.99	61.80	0	0	0	0	125844
2019-02-28	2071.35	1977.60	2060.00	1983.45	8454295.00	1871.55	50.15	0	0	0	0	125844
2019-03-01	2005.00	1980.35	1995.05	1995.40	4148548.00	1882.82	51.72	0	0	0	0	125844
2019-03-05	2007.00	1976.60	2005.00	1988.10	2449622.00	1875.94	50.67	0	0	0	0	125844
2019-03-06	2015.00	1985.05	1989.30	1999.60	2635047.00	1886.79	52.31	0	0	0	0	125844
2019-03-07	2024.05	2000.20	2005.00	2013.30	2539884.00	1899.71	54.27	0	0	0	0	125844
2019-03-08	2033.00	2010.05	2025.00	2022.70	2031071.00	1908.58	55.61	0	0	0	0	125844
2019-03-11	2033.00	2003.65	2028.90	2014.80	3111689.00	1901.13	54.17	0	0	0	0	125844
2019-03-12	2024.80	2003.00	2014.05	2012.45	2658550.00	1898.91	53.72	0	0	0	0	125844
2019-03-13	2015.90	1978.60	2013.00	2000.50	1833163.00	1887.64	51.41	0	0	0	0	125844
2019-03-14	2007.80	1981.00	2004.95	1987.40	1905495.00	1875.27	48.92	0	0	0	0	125844
2019-03-15	2068.95	1991.00	1998.90	2039.95	5184318.00	1924.86	57.76	0	0	0	0	125844
2019-03-18	2064.60	2011.00	2043.00	2022.80	2349915.00	1908.68	54.45	0	0	0	0	125844
2019-03-19	2030.00	1995.10	2030.00	2022.80	2373993.00	1908.68	54.45	0	0	0	0	125844
2019-03-20	2044.80	2000.00	2028.00	2015.05	3091165.00	1901.36	52.86	0	0	0	0	125844
2019-03-22	2016.00	1983.30	2015.00	2005.65	3148149.00	1892.50	50.92	0	0	0	0	125844
2019-03-25	2007.80	1977.20	2007.80	1984.25	2429205.00	1872.30	46.72	0	0	0	0	125844
2019-03-26	1994.95	1958.05	1984.00	1982.65	2316539.00	1870.79	46.41	0	0	0	0	125844
2019-03-27	1998.00	1961.00	1994.00	1967.90	2266166.00	1856.87	43.55	0	0	0	0	125844
2019-03-28	2014.60	1972.80	1980.00	2000.30	4054489.00	1887.45	50.72	0	0	0	0	125844
2019-04-01	2039.95	2008.25	2010.00	2031.65	2095740.00	1917.03	56.48	0	0	0	0	125844
2019-04-02	2086.00	2037.00	2037.10	2079.30	3719663.00	1961.99	63.47	0	0	0	0	125844
2019-04-03	2089.60	2058.10	2085.00	2079.30	2939886.00	1961.99	63.47	0	0	0	0	125844
2019-04-04	2079.70	2007.40	2078.15	2014.50	4397518.00	1900.85	50.64	0	0	0	0	125844
2019-04-05	2054.40	2018.80	2028.65	2048.30	3152103.00	1932.74	55.68	0	0	0	0	125844
2019-04-08	2075.00	2032.70	2059.00	2070.75	2194294.00	1953.92	58.69	0	0	0	0	125844
2019-04-09	2098.00	2057.65	2070.00	2091.50	2690970.00	1973.50	61.31	0	0	0	0	125844
2019-04-10	2085.50	2036.00	2083.00	2040.25	3313062.00	1925.14	52.46	0	0	0	0	125844
2019-04-11	2055.00	2013.65	2045.00	2019.50	3422442.00	1905.56	49.36	0	0	0	0	125844
2019-04-12	2039.00	2007.00	2038.00	2014.50	3198471.00	1900.85	48.61	0	0	0	0	125844
2019-04-15	2119.80	2041.00	2070.00	2113.30	9189201.00	1994.07	61.12	0	0	0	0	125844
2019-04-16	2155.95	2115.55	2120.00	2131.80	5771952.00	2011.53	62.94	0	0	0	0	125844
2019-04-18	2155.00	2114.20	2149.90	2150.05	3413728.00	2028.75	64.70	0	0	0	0	125844
2019-04-22	2176.00	2145.60	2148.00	2161.45	2007135.00	2039.50	65.79	0	0	0	0	125844
2019-04-23	2165.50	2134.05	2163.00	2155.05	2163524.00	2033.47	64.58	0	0	0	0	125844
2019-04-24	2195.00	2156.10	2158.00	2183.45	3003071.00	2060.26	67.43	0	0	0	0	125844
2019-04-25	2205.00	2168.05	2175.00	2195.00	4211526.00	2071.16	68.54	0	0	0	0	125844
2019-04-26	2243.95	2193.15	2203.00	2238.55	2716958.00	2112.26	72.37	1	0	0	0	125844
2019-04-30	2266.95	2230.10	2238.55	2260.35	3488395.00	2132.83	74.06	0	0	0	0	125844
2019-05-02	2259.40	2211.10	2255.00	2215.40	2457699.00	2090.41	65.17	0	0	0	0	125844
2019-05-03	2186.05	2125.00	2185.00	2132.00	3780886.00	2011.72	52.55	0	0	0	0	125844
2019-05-06	2165.00	2108.50	2110.00	2157.85	2891422.00	2036.11	55.43	0	0	0	0	125844
2019-05-07	2184.35	2138.80	2160.05	2151.95	2201698.00	2030.54	54.62	0	0	0	0	125844
2019-05-08	2168.00	2130.40	2151.00	2152.85	1824895.00	2031.39	54.73	0	0	0	0	125844
2019-05-09	2184.10	2136.10	2145.00	2172.55	2264162.00	2049.98	57.16	0	0	0	0	125844
2019-05-10	2192.00	2125.85	2175.00	2135.80	2039633.00	2015.30	51.59	0	0	0	0	125844
2019-05-13	2167.00	2121.65	2133.00	2128.75	1701744.00	2008.65	50.57	0	0	0	0	125844
2019-05-14	2159.80	2072.35	2135.00	2092.35	2456110.00	1974.30	45.57	0	0	0	0	125844
2019-05-15	2124.00	2084.50	2097.00	2095.40	2346876.00	1977.18	46.06	0	0	0	0	125844
2019-05-16	2124.00	2077.05	2096.00	2108.75	1946529.00	1989.78	48.21	0	0	0	0	125844
2019-05-17	2135.00	2090.00	2112.60	2095.45	1947908.00	1977.23	46.23	0	0	0	0	125844
2019-05-20	2151.40	2050.00	2125.00	2143.95	2625116.00	2022.99	53.71	0	0	0	0	125844
2019-05-21	2148.70	2102.55	2148.05	2109.75	1863157.00	1990.72	48.58	0	0	0	0	125844
2019-05-22	2121.95	2075.00	2110.00	2081.75	2595795.00	1964.30	44.80	0	0	0	0	125844
2019-05-23	2115.35	2050.00	2098.00	2054.05	2541294.00	1938.16	41.38	0	0	0	0	125844
2019-05-24	2070.00	2032.25	2070.00	2048.00	2274208.00	1932.46	40.65	0	0	0	0	125844
2019-05-27	2068.95	2040.10	2054.80	2055.15	2329820.00	1939.20	41.95	0	0	0	0	125844
2019-05-28	2097.50	2045.00	2060.00	2073.75	5872979.00	1956.75	45.32	0	0	0	0	125844
2019-05-29	2123.70	2077.10	2080.00	2107.55	3281320.00	1988.65	50.90	0	0	0	0	125844
2019-05-30	2156.55	2114.40	2123.00	2146.30	4971725.00	2025.21	56.39	0	0	0	0	125844
2019-05-31	2204.95	2152.25	2160.00	2196.55	4265370.00	2072.62	62.28	0	0	0	0	125844
2019-06-03	2247.65	2185.65	2201.00	2242.30	3682419.00	2115.79	66.69	0	0	0	0	125844
2019-06-04	2224.00	2175.00	2224.00	2183.10	2408658.00	2076.60	57.35	0	0	0	0	125844
2019-06-06	2199.00	2152.00	2199.00	2166.10	3735467.00	2060.43	54.96	0	0	0	0	125844
2019-06-07	2189.80	2142.10	2174.00	2181.75	2659446.00	2075.32	56.74	0	0	0	0	125844
2019-06-10	2235.85	2185.50	2196.70	2231.50	2080593.00	2122.64	61.90	0	0	0	0	125844
2019-06-11	2263.95	2231.00	2237.00	2252.80	3048937.00	2142.90	63.89	0	0	0	0	125844
2019-06-12	2266.90	2219.00	2245.00	2260.90	2404448.00	2150.61	64.64	0	0	0	0	125844
2019-06-13	2285.00	2243.05	2264.00	2254.10	3320916.00	2144.14	63.44	0	0	0	0	125844
2019-06-14	2263.10	2234.00	2257.25	2254.50	2131408.00	2144.52	63.49	0	0	0	0	125844
2019-06-17	2262.00	2241.45	2256.00	2249.20	1489497.00	2139.48	62.44	0	0	0	0	125844
2019-06-18	2260.00	2231.20	2244.00	2250.85	1877447.00	2141.05	62.65	0	0	0	0	125844
2019-06-19	2276.00	2243.15	2255.00	2259.90	1652817.00	2149.66	63.82	0	0	0	0	125844
2019-06-20	2284.00	2212.00	2230.00	2277.95	2199377.00	2166.83	66.11	0	0	0	0	125844
2019-06-21	2292.50	2242.00	2285.00	2249.85	3871804.00	2140.10	59.77	0	0	0	0	125844
2019-06-24	2280.00	2250.80	2254.15	2275.50	1382424.00	2164.50	63.24	0	0	0	0	125844
2019-06-25	2274.45	2250.50	2270.00	2267.80	1386077.00	2157.17	61.52	0	0	0	0	125844
2019-06-26	2266.80	2250.00	2265.00	2254.20	1762224.00	2144.23	58.51	0	0	0	0	125844
2019-06-27	2264.00	2241.30	2255.00	2252.55	2813464.00	2142.67	58.14	0	0	0	0	125844
2019-06-28	2261.95	2222.50	2260.00	2227.20	2372928.00	2118.55	52.60	0	0	0	0	125844
2019-07-01	2255.00	2206.60	2235.00	2239.55	2769940.00	2130.30	54.86	0	0	0	0	125844
2019-07-02	2257.00	2216.45	2244.90	2252.10	1771746.00	2142.24	57.09	0	0	0	0	125844
2019-07-03	2258.80	2232.00	2252.20	2237.65	1656881.00	2128.49	53.79	0	0	0	0	125844
2019-07-04	2252.00	2230.10	2234.00	2242.65	984140.00	2133.25	54.77	0	0	0	0	125844
2019-07-05	2250.00	2140.00	2247.00	2163.10	4088470.00	2057.58	40.23	0	0	0	0	125844
2019-07-08	2188.80	2132.10	2149.00	2175.40	2788062.00	2069.28	42.76	0	0	0	0	125844
2019-07-09	2174.40	2104.55	2174.00	2133.35	3977224.00	2029.28	37.00	0	0	0	0	125844
2019-07-10	2127.85	2071.30	2080.00	2108.20	6343581.00	2005.36	34.04	0	0	0	0	125844
2019-07-11	2129.00	2086.05	2128.00	2102.55	2400346.00	1999.98	33.39	0	0	0	0	125844
2019-07-12	2119.75	2093.10	2102.10	2107.60	1560725.00	2004.79	34.59	0	0	0	0	125844
2019-07-15	2153.60	2098.00	2125.00	2145.70	2900415.00	2041.03	42.90	0	0	0	0	125844
2019-07-16	2132.50	2100.00	2126.00	2106.00	2735399.00	2007.94	37.55	0	0	0	0	125844
2019-07-17	2125.00	2092.10	2108.00	2117.25	1802969.00	2018.67	39.84	0	0	0	0	125844
2019-07-18	2116.20	2060.00	2116.20	2065.95	3072096.00	1969.76	33.76	0	0	0	0	125844
2019-07-19	2097.00	2062.50	2077.00	2076.95	1953177.00	1980.25	36.01	0	0	0	0	125844
2019-07-22	2117.45	2068.80	2077.00	2109.90	1920167.00	2011.66	42.35	0	0	0	0	125844
2019-07-23	2130.00	2102.40	2127.90	2112.45	3538588.00	2014.09	42.82	0	0	0	0	125844
2019-07-24	2120.80	2076.50	2110.00	2096.80	2413196.00	1999.17	40.62	0	0	0	0	125844
2019-07-25	2135.00	2092.55	2108.90	2127.90	2544464.00	2028.82	46.50	0	0	0	0	125844
2019-07-26	2129.80	2095.00	2129.80	2109.05	1720592.00	2010.85	43.68	0	0	0	0	125844
2019-07-29	2142.00	2103.30	2110.80	2130.00	1647090.00	2030.83	47.49	0	0	0	0	125844
2019-07-30	2185.00	2120.45	2130.00	2179.15	2851672.00	2077.69	55.16	0	0	0	0	125844
2019-07-31	2211.70	2147.15	2171.75	2205.70	3000677.00	2103.00	58.67	0	0	0	0	125844
2019-08-01	2217.50	2166.25	2200.00	2180.05	2375236.00	2078.55	54.25	0	0	0	0	125844
2019-08-02	2210.00	2165.50	2173.00	2205.30	2500816.00	2102.62	57.63	0	0	0	0	125844
2019-08-05	2252.25	2195.60	2199.90	2248.60	3039682.00	2143.90	62.73	0	0	0	0	125844
2019-08-06	2251.95	2211.45	2232.80	2214.90	2885467.00	2111.77	56.99	0	0	0	0	125844
2019-08-07	2238.50	2207.25	2230.00	2213.45	2165362.00	2110.39	56.75	0	0	0	0	125844
2019-08-08	2281.00	2218.90	2228.90	2258.10	2073298.00	2152.96	62.06	0	0	0	0	125844
2019-08-09	2267.90	2241.35	2260.00	2246.25	1744550.00	2141.66	59.95	0	0	0	0	125844
