Date	High	Low	Open	Close	Volume	Adj Close	sma20	sma50	Signal	sell_signal	buy_signal	Current Position	Current Stock Holding	Current Capital
2018-04-11	1512.50	1472.80	1475.30	1507.07	3124416.00	1401.51	1442.52	1487.67	0	0	0	0	0	64469
2018-04-12	1575.00	1503.97	1505.00	1569.62	6114360.00	1459.68	1448.83	1487.85	0	0	0	0	0	64469
2018-04-13	1620.40	1566.05	1575.00	1576.65	8179118.00	1466.22	1455.49	1487.40	0	0	0	0	0	64469
2018-04-16	1599.97	1555.38	1558.00	1593.82	6270274.00	1482.19	1463.44	1487.75	0	0	0	0	0	64469
2018-04-17	1597.47	1573.60	1593.82	1583.30	3301724.00	1472.40	1471.96	1488.29	0	0	0	0	0	64469
2018-04-18	1596.72	1572.93	1583.00	1579.55	2433066.00	1468.91	1480.16	1488.49	0	0	0	0	0	64469
2018-04-19	1608.60	1582.88	1589.95	1595.57	4820952.00	1483.82	1488.32	1488.87	0	0	0	0	0	64469
2018-04-20	1711.18	1620.00	1625.00	1701.22	18465662.00	1582.07	1501.96	1491.86	1	0	1	0	0	64469
2018-04-23	1778.95	1694.78	1712.00	1704.32	15185910.00	1584.95	1516.40	1495.98	1	0	0	1	37	0
2018-04-24	1721.57	1671.25	1705.00	1692.82	8314336.00	1574.25	1530.58	1500.28	1	0	0	1	37	0
2018-04-25	1741.50	1682.53	1692.50	1735.12	8196574.00	1613.59	1546.91	1505.24	1	0	0	1	37	0
2018-04-26	1780.00	1733.50	1733.50	1769.62	12135034.00	1645.67	1564.20	1510.92	1	0	0	1	37	0
2018-04-27	1772.00	1710.00	1762.50	1725.97	4501330.00	1605.08	1579.27	1515.76	1	0	0	1	37	0
2018-04-30	1774.50	1718.80	1725.97	1766.05	3458558.00	1642.35	1594.83	1521.97	1	0	0	1	37	0
2018-05-02	1766.10	1735.65	1765.25	1749.88	3158046.00	1627.31	1609.55	1527.71	1	0	0	1	37	0
2018-05-03	1763.00	1735.20	1754.90	1740.93	3761550.00	1618.99	1623.82	1533.19	1	0	0	1	37	0
2018-05-04	1748.50	1735.00	1746.00	1740.38	2347244.00	1618.47	1636.89	1538.77	1	0	0	1	37	0
2018-05-07	1745.00	1705.45	1745.00	1710.47	3484426.00	1590.67	1648.66	1543.53	1	0	0	1	37	0
2018-05-08	1743.25	1698.35	1717.35	1720.60	2992820.00	1600.08	1661.59	1547.52	1	0	0	1	37	0
2018-05-09	1747.38	1720.10	1720.10	1744.65	2615050.00	1622.45	1675.38	1551.91	1	0	0	1	37	0
2018-05-10	1755.57	1720.10	1751.47	1725.62	3858678.00	1604.76	1686.31	1555.66	1	0	0	1	37	0
2018-05-11	1742.50	1721.25	1727.10	1728.47	2627876.00	1607.41	1694.25	1559.91	1	0	0	1	37	0
2018-05-14	1735.50	1705.40	1728.50	1716.78	2433894.00	1596.53	1701.26	1563.83	1	0	0	1	37	0
2018-05-15	1747.90	1716.85	1725.00	1741.20	1952890.00	1619.24	1708.63	1568.30	1	0	0	1	37	0
2018-05-16	1754.50	1737.62	1739.97	1746.95	1648450.00	1624.59	1716.81	1572.86	1	0	0	1	37	0
2018-05-17	1766.57	1738.00	1756.47	1745.90	2968048.00	1623.61	1725.13	1576.72	1	0	0	1	37	0
2018-05-18	1758.85	1729.00	1740.40	1751.03	1874996.00	1628.38	1732.90	1581.31	1	0	0	1	37	0
2018-05-21	1796.00	1759.03	1764.35	1778.38	3446178.00	1653.81	1736.76	1586.61	1	0	0	1	37	0
2018-05-22	1787.47	1746.85	1779.00	1754.45	1857416.00	1631.56	1739.26	1591.66	1	0	0	1	37	0
2018-05-23	1772.50	1740.50	1762.50	1747.55	1507298.00	1625.15	1742.00	1596.27	1	0	0	1	37	0
2018-05-24	1807.50	1751.18	1755.00	1801.85	2962316.00	1675.64	1745.34	1601.78	1	0	0	1	37	0
2018-05-25	1837.40	1786.28	1812.50	1792.90	3769772.00	1667.32	1746.50	1608.77	1	0	0	1	37	0
2018-05-28	1808.25	1743.00	1808.25	1751.03	3716798.00	1628.38	1747.75	1614.92	1	0	0	1	37	0
2018-05-29	1772.00	1744.00	1764.95	1761.75	3525312.00	1638.35	1747.54	1621.46	1	0	0	1	37	0
2018-05-30	1766.50	1741.25	1754.53	1757.05	3779106.00	1633.98	1747.90	1628.35	1	0	0	1	37	0
2018-05-31	1759.05	1726.10	1734.00	1741.05	5049371.00	1632.57	1747.90	1634.86	1	0	0	1	37	0
2018-06-01	1757.50	1716.30	1754.00	1732.45	1603856.00	1624.51	1747.51	1640.86	1	0	0	1	37	0
2018-06-04	1749.00	1712.60	1745.00	1744.25	1681483.00	1635.57	1749.20	1647.17	1	0	0	1	37	0
2018-06-05	1751.90	1711.15	1744.00	1721.60	2449568.00	1614.34	1749.25	1653.29	1	0	0	1	37	0
2018-06-06	1734.90	1715.20	1723.00	1725.75	2236512.00	1618.23	1748.30	1659.63	1	0	0	1	37	0
2018-06-07	1749.00	1723.80	1725.00	1735.55	2414762.00	1627.42	1748.80	1666.17	1	0	0	1	37	0
2018-06-08	1757.30	1735.00	1735.00	1747.10	2582138.00	1638.25	1749.73	1672.63	1	0	0	1	37	0
2018-06-11	1763.00	1743.00	1747.10	1749.70	2179378.00	1640.69	1751.37	1679.14	1	0	0	1	37	0
2018-06-12	1785.00	1753.00	1757.00	1781.00	4608875.00	1670.04	1753.36	1685.66	1	0	0	1	37	0
2018-06-13	1831.65	1798.00	1816.00	1824.10	5370983.00	1710.45	1757.22	1693.03	1	0	0	1	37	0
2018-06-14	1832.30	1784.00	1830.00	1787.55	3819998.00	1676.18	1759.30	1699.67	1	0	0	1	37	0
2018-06-15	1847.10	1788.60	1800.00	1840.05	9183574.00	1725.41	1763.76	1706.89	1	0	0	1	37	0
2018-06-18	1867.95	1822.15	1867.95	1829.00	4674987.00	1715.04	1766.29	1713.97	1	0	0	1	37	0
2018-06-19	1839.00	1821.00	1822.15	1824.50	3245034.00	1710.82	1769.79	1721.22	1	0	0	1	37	0
2018-06-20	1836.30	1818.60	1832.00	1822.45	3107695.00	1708.90	1773.53	1728.29	1	0	0	1	37	0
2018-06-21	1832.00	1817.60	1832.00	1819.35	2910659.00	1706.00	1774.41	1734.54	1	0	0	1	37	0
2018-06-22	1827.00	1799.55	1827.00	1809.80	2949458.00	1697.04	1775.25	1739.34	1	0	0	1	37	0
2018-06-25	1822.35	1806.00	1811.90	1819.25	2083217.00	1705.90	1778.67	1744.19	1	0	0	1	37	0
2018-06-26	1861.00	1821.00	1823.00	1852.00	4679712.00	1736.61	1783.18	1749.36	1	0	0	1	37	0
2018-06-27	1885.15	1851.25	1860.00	1858.00	4081208.00	1742.24	1788.22	1754.85	1	0	0	1	37	0
2018-06-28	1871.00	1826.30	1865.00	1842.70	4888125.00	1727.89	1793.31	1760.11	1	0	0	1	37	0
2018-06-29	1867.40	1842.30	1844.90	1847.75	3506276.00	1732.63	1799.07	1765.16	1	0	0	1	37	0
2018-07-02	1857.80	1841.10	1852.00	1851.35	2650290.00	1736.00	1804.43	1768.16	1	0	0	1	37	0
2018-07-03	1879.90	1857.05	1859.95	1874.05	3242233.00	1757.29	1812.05	1771.56	1	0	0	1	37	0
2018-07-04	1879.90	1857.15	1879.90	1866.15	2700614.00	1749.88	1819.07	1775.02	1	0	0	1	37	0
2018-07-05	1887.50	1862.10	1873.00	1880.30	2472571.00	1763.15	1826.31	1777.93	1	0	0	1	37	0
2018-07-06	1921.00	1881.65	1882.85	1912.95	3713781.00	1793.76	1834.60	1780.79	1	0	0	1	37	0
2018-07-09	1924.40	1876.50	1924.00	1883.00	6151747.00	1765.68	1841.27	1783.93	1	0	0	1	37	0
2018-07-10	1898.90	1870.75	1898.00	1875.10	5303302.00	1758.27	1845.97	1786.11	1	0	0	1	37	0
2018-07-11	1998.00	1894.15	1900.00	1979.90	22903802.00	1856.54	1853.76	1790.71	1	0	0	1	37	0
2018-07-12	1990.90	1960.50	1984.00	1971.35	6921701.00	1848.53	1862.95	1795.32	1	0	0	1	37	0
2018-07-13	1997.90	1974.00	1975.00	1981.10	4148185.00	1857.67	1870.00	1800.14	1	0	0	1	37	0
2018-07-16	1996.00	1977.45	1990.00	1989.20	2582159.00	1865.26	1878.01	1805.71	1	0	0	1	37	0
2018-07-17	2009.00	1981.00	1989.00	2002.15	3315492.00	1881.19	1886.89	1811.34	1	0	0	1	37	0
2018-07-18	2011.70	1993.05	2005.00	2000.25	2013869.00	1879.40	1895.78	1816.45	1	0	0	1	37	0
2018-07-19	2010.45	1970.00	2002.10	1981.40	1746318.00	1861.69	1903.89	1821.57	1	0	0	1	37	0
2018-07-20	2000.00	1984.00	1984.90	1996.60	1934995.00	1875.97	1913.23	1826.93	1	0	0	1	37	0
2018-07-23	2009.95	1986.00	2001.00	2005.65	2086201.00	1884.48	1922.55	1832.71	1	0	0	1	37	0
2018-07-24	2015.00	1984.15	2015.00	1999.00	2038423.00	1878.23	1929.90	1837.87	1	0	0	1	37	0
2018-07-25	2002.00	1968.40	2001.90	1981.50	1535492.00	1861.79	1936.07	1842.56	1	0	0	1	37	0
2018-07-26	1985.00	1955.10	1974.95	1964.70	3503036.00	1846.00	1942.17	1846.93	1	0	0	1	37	0
2018-07-27	1964.65	1940.30	1960.85	1943.75	2033977.00	1826.32	1946.97	1850.79	1	0	0	1	37	0
2018-07-30	1954.70	1931.55	1943.00	1944.60	1579251.00	1827.12	1951.63	1854.11	1	0	0	1	37	0
2018-07-31	1947.00	1928.00	1942.00	1940.20	2204803.00	1822.98	1954.94	1857.83	1	0	0	1	37	0
2018-08-01	1981.55	1949.80	1949.95	1976.50	2425180.00	1857.09	1960.46	1862.41	1	0	0	1	37	0
2018-08-02	1985.00	1945.00	1980.00	1948.40	1509287.00	1830.69	1963.86	1865.34	1	0	0	1	37	0
2018-08-03	1982.05	1956.50	1956.50	1979.45	1505131.00	1859.86	1967.19	1869.07	1	0	0	1	37	0
2018-08-06	1998.95	1972.25	1997.00	1975.55	1532249.00	1856.20	1971.82	1873.56	1	0	0	1	37	0
2018-08-07	1979.15	1960.50	1978.20	1967.35	1353521.00	1848.49	1976.43	1877.67	1	0	0	1	37	0
2018-08-08	1978.30	1962.00	1972.00	1974.00	1315062.00	1854.74	1976.13	1882.01	1	0	0	1	37	0
2018-08-09	1980.80	1966.00	1980.00	1974.35	2060297.00	1855.07	1976.28	1886.67	1	0	0	1	37	0
2018-08-10	1996.50	1972.05	1980.95	1993.10	2784105.00	1872.69	1976.88	1891.89	1	0	0	1	37	0
2018-08-13	2004.25	1990.00	1997.80	2000.15	3559575.00	1879.31	1977.43	1897.01	1	0	0	1	37	0
2018-08-14	2024.60	1982.40	1992.00	2003.55	3311765.00	1882.50	1977.50	1902.64	1	0	0	1	37	0
2018-08-16	2020.05	1995.00	2000.30	2008.50	2152065.00	1887.16	1977.91	1908.30	1	0	0	1	37	0
2018-08-17	2021.90	2004.00	2013.85	2012.75	1213731.00	1891.15	1979.48	1913.84	1	0	0	1	37	0
2018-08-20	2024.00	2003.70	2024.00	2009.95	1587032.00	1888.52	1980.15	1919.10	1	0	0	1	37	0
2018-08-21	2024.00	2004.00	2010.15	2017.65	1376866.00	1895.75	1980.75	1924.46	1	0	0	1	37	0
2018-08-23	2038.00	2020.30	2022.80	2035.10	3046791.00	1912.15	1982.55	1929.54	1	0	0	1	37	0
2018-08-24	2046.00	2031.00	2035.10	2043.00	1570533.00	1919.57	1985.63	1933.92	1	0	0	1	37	0
2018-08-27	2059.00	2035.00	2043.00	2050.90	1532702.00	1926.99	1989.94	1939.19	1	0	0	1	37	0
2018-08-28	2072.00	2052.00	2055.00	2069.20	1987983.00	1944.19	1996.21	1943.77	1	0	0	1	37	0
2018-08-29	2076.60	2045.60	2072.50	2072.00	1525867.00	1946.82	2002.58	1948.63	1	0	0	1	37	0
2018-08-30	2085.00	2065.50	2068.00	2082.40	2408020.00	1956.59	2009.69	1953.79	1	0	0	1	37	0
2018-08-31	2092.00	2074.00	2082.30	2078.40	2504554.00	1952.83	2014.79	1958.91	1	0	0	1	37	0
2018-09-03	2090.00	2048.40	2084.80	2052.90	1439711.00	1928.87	2020.01	1963.58	1	0	0	1	37	0
2018-09-04	2104.75	2056.95	2059.80	2098.90	4420803.00	1972.09	2025.98	1969.36	1	0	0	1	37	0
2018-09-05	2107.25	2075.05	2100.00	2079.25	1681106.00	1953.63	2031.17	1974.56	1	0	0	1	37	0
2018-09-06	2081.50	2060.30	2075.00	2075.30	2238097.00	1949.92	2036.57	1979.03	1	0	0	1	37	0
2018-09-07	2084.00	2065.40	2079.30	2079.85	1312182.00	1954.20	2041.86	1983.46	1	0	0	1	37	0
2018-09-10	2093.40	2074.25	2084.40	2080.75	1530539.00	1955.04	2047.18	1988.22	1	0	0	1	37	0
2018-09-11	2089.00	2042.20	2089.00	2046.25	3679745.00	1922.63	2049.84	1992.19	1	0	0	1	37	0
2018-09-12	2068.90	2040.00	2052.35	2043.95	2307661.00	1920.46	2052.03	1996.05	1	0	0	1	37	0
2018-09-14	2071.55	2018.15	2044.00	2065.40	3642038.00	1940.62	2055.12	1999.87	1	0	0	1	37	0
2018-09-17	2077.80	2054.55	2070.00	2074.15	1033857.00	1948.84	2058.40	2004.03	1	0	0	1	37	0
2018-09-18	2078.80	2057.60	2073.00	2070.75	1456507.00	1945.64	2061.30	2007.84	1	0	0	1	37	0
2018-09-19	2089.00	2066.85	2071.90	2077.90	1301268.00	1952.36	2064.70	2011.14	1	0	0	1	37	0
2018-09-21	2121.00	2050.15	2077.00	2103.15	4508530.00	1976.09	2068.97	2015.54	1	0	0	1	37	0
2018-09-24	2210.50	2098.15	2115.00	2198.45	3032226.00	2065.63	2077.14	2022.01	1	0	0	1	37	0
2018-09-25	2211.90	2153.80	2204.90	2183.20	2868778.00	2051.30	2084.15	2026.08	1	0	0	1	37	0
2018-09-26	2199.00	2135.10	2187.00	2142.15	1970951.00	2012.73	2088.71	2029.49	1	0	0	1	37	0
2018-09-27	2209.70	2135.80	2141.90	2188.85	3311802.00	2056.61	2094.70	2033.65	1	0	0	1	37	0
2018-09-28	2190.00	2158.85	2178.00	2183.70	2904371.00	2051.77	2100.28	2037.54	1	0	0	1	37	0
2018-10-01	2275.95	2190.35	2190.90	2255.55	3772208.00	2119.28	2108.94	2042.61	1	0	0	1	37	0
2018-10-03	2255.00	2155.60	2250.30	2162.85	3902322.00	2032.18	2113.16	2045.86	1	0	0	1	37	0
2018-10-04	2156.65	2056.35	2156.60	2064.80	4762419.00	1940.05	2113.76	2047.53	1	0	0	1	37	0
2018-10-05	2120.00	2020.90	2050.00	2102.65	3417624.00	1975.62	2113.94	2049.65	1	0	0	1	37	0
2018-10-08	2122.20	2048.15	2102.65	2077.55	2010154.00	1952.03	2113.86	2051.08	1	0	0	1	37	0
2018-10-09	2107.65	2053.20	2080.35	2091.80	1867130.00	1965.42	2114.68	2052.94	1	0	0	1	37	0
2018-10-10	2105.95	2029.00	2100.00	2043.60	2749573.00	1920.13	2112.87	2054.18	1	0	0	1	37	0
2018-10-11	2013.00	1941.00	1985.00	1979.95	4700256.00	1860.33	2107.83	2054.49	1	0	0	1	37	0
2018-10-12	1978.00	1903.00	1978.00	1918.30	9373289.00	1802.41	2101.43	2053.98	1	0	0	1	37	0
2018-10-15	1955.55	1920.00	1940.00	1949.50	2638151.00	1831.72	2096.71	2054.08	1	0	0	1	37	0
2018-10-16	1971.90	1935.00	1958.00	1962.30	2815425.00	1843.75	2091.56	2054.52	1	0	0	1	37	0
2018-10-17	1989.00	1920.00	1970.00	1929.40	2779207.00	1812.83	2084.32	2053.58	1	0	0	1	37	0
2018-10-19	1929.00	1870.05	1929.00	1913.20	3428776.00	1797.61	2076.44	2052.87	1	0	0	1	37	0
2018-10-22	1916.00	1886.95	1914.00	1903.00	1778496.00	1788.03	2067.70	2051.34	1	0	0	1	37	0
2018-10-23	1898.00	1837.00	1888.00	1843.65	2752811.00	1735.91	2054.72	2048.71	1	0	0	1	37	0
2018-10-24	1874.00	1811.10	1852.05	1848.50	2735913.00	1740.48	2037.23	2046.33	0	1	0	1	37	0
2018-10-25	1876.90	1825.05	1844.00	1853.00	2507233.00	1744.72	2020.72	2043.91	0	0	0	0	0	67710
2018-10-26	1853.90	1791.10	1853.90	1799.10	2285970.00	1693.97	2003.56	2040.40	0	0	0	0	0	67710
2018-10-29	1877.95	1784.35	1808.70	1871.00	2609483.00	1761.67	1987.67	2037.96	0	0	0	0	0	67710
2018-10-30	1909.40	1845.00	1867.00	1894.80	2404883.00	1784.07	1973.23	2035.85	0	0	0	0	0	67710
2018-10-31	1943.90	1875.45	1900.00	1938.15	2769190.00	1824.89	1957.36	2034.55	0	0	0	0	0	67710
2018-11-01	1944.35	1901.30	1943.65	1935.75	2769759.00	1822.63	1946.00	2033.09	0	0	0	0	0	67710
2018-11-02	1954.60	1905.00	1934.20	1913.45	1818635.00	1801.64	1938.43	2031.11	0	0	0	0	0	67710
2018-11-05	1927.35	1884.75	1910.00	1890.85	1713366.00	1780.36	1927.84	2028.72	0	0	0	0	0	67710
2018-11-06	1937.50	1891.00	1894.00	1932.70	1398710.00	1819.76	1920.60	2027.02	0	0	0	0	0	67710
2018-11-07	1949.00	1937.00	1940.00	1942.15	144530.00	1828.66	1913.12	2025.17	0	0	0	0	0	67710
2018-11-09	1961.95	1905.00	1961.00	1909.20	2570479.00	1797.63	1906.40	2022.49	0	0	0	0	0	67710
2018-11-12	1946.10	1908.50	1908.50	1914.85	2552008.00	1802.95	1903.14	2019.77	0	0	0	0	0	67710
2018-11-13	1939.00	1903.00	1915.00	1934.95	1418432.00	1821.88	1903.97	2017.08	0	0	0	0	0	67710
2018-11-14	1929.90	1870.00	1925.00	1880.65	2422318.00	1770.75	1900.53	2013.26	0	0	0	0	0	67710
2018-11-15	1899.00	1857.60	1864.00	1872.85	1829123.00	1763.41	1896.06	2009.07	0	0	0	0	0	67710
2018-11-16	1899.80	1870.25	1889.00	1886.60	1829729.00	1776.35	1893.92	2005.23	0	0	0	0	0	67710
2018-11-19	1907.35	1864.30	1899.00	1902.45	1740628.00	1791.28	1893.38	2002.22	0	0	0	0	0	67710
2018-11-20	1902.00	1874.20	1902.00	1878.25	1190182.00	1768.49	1892.14	1997.81	0	0	0	0	0	67710
2018-11-21	1871.05	1798.55	1871.00	1812.00	3840461.00	1706.11	1890.56	1992.46	0	0	0	0	0	67710
2018-11-22	1847.60	1809.95	1820.00	1812.55	3194219.00	1706.63	1888.76	1987.21	0	0	0	0	0	67710
2018-11-26	1860.00	1784.50	1819.00	1846.10	4333177.00	1738.22	1888.42	1982.53	0	0	0	0	0	67710
2018-11-27	1897.90	1835.35	1854.00	1890.25	3344839.00	1779.79	1892.98	1978.72	0	0	0	0	0	67710
2018-11-28	1989.00	1882.50	1889.00	1983.90	5313249.00	1867.97	1898.62	1977.48	0	0	0	0	0	67710
2018-11-29	1997.00	1942.55	1997.00	1960.55	4035441.00	1845.98	1901.91	1975.81	0	0	0	0	0	67710
2018-11-30	1991.00	1959.85	1966.00	1968.25	5268901.00	1853.23	1903.41	1973.86	0	0	0	0	0	67710
2018-12-03	1990.00	1968.30	1984.00	1982.40	1610576.00	1866.56	1905.75	1972.03	0	0	0	0	0	67710
2018-12-04	2019.40	1971.00	1983.00	2010.85	3270615.00	1893.34	1910.62	1970.83	0	0	0	0	0	67710
2018-12-05	2018.00	1985.00	2006.00	2006.75	2501539.00	1889.48	1916.41	1969.41	0	0	0	0	0	67710
2018-12-06	2017.00	1979.60	1998.00	1992.70	2321216.00	1876.25	1919.41	1967.20	0	0	0	0	0	67710
2018-12-07	2003.90	1973.00	1985.05	1995.20	1680420.00	1878.61	1922.06	1963.13	0	0	0	0	0	67710
2018-12-10	2011.00	1960.00	1975.00	1975.80	2010786.00	1860.34	1925.39	1958.99	0	0	0	0	0	67710
2018-12-11	2010.00	1961.00	1970.00	2000.00	2942014.00	1883.13	1929.65	1956.14	0	0	0	0	0	67710
2018-12-12	2022.00	1984.95	2001.10	2016.80	2219993.00	1898.95	1933.75	1952.70	0	0	0	0	0	67710
2018-12-13	2029.70	1974.50	2024.00	1982.60	3748429.00	1866.74	1938.84	1948.68	0	0	0	0	0	67710
2018-12-14	1998.95	1975.25	1983.00	1989.75	2473761.00	1873.48	1944.69	1943.37	1	0	1	0	0	67710
2018-12-17	2004.90	1985.00	1999.00	1994.30	1227921.00	1877.76	1950.07	1939.99	1	0	0	1	33	0
2018-12-18	2002.00	1976.40	1991.90	1987.85	1768742.00	1871.69	1954.34	1938.45	1	0	0	1	33	0
2018-12-19	1984.80	1960.05	1984.80	1968.45	2498833.00	1853.42	1958.85	1935.77	1	0	0	1	33	0
2018-12-20	1974.90	1946.00	1953.80	1954.05	1940277.00	1839.86	1965.96	1933.30	1	0	0	1	33	0
2018-12-21	1950.00	1886.55	1948.00	1895.80	3729956.00	1785.02	1970.12	1929.38	1	0	0	1	33	0
2018-12-24	1938.90	1905.00	1905.80	1918.50	1864116.00	1806.39	1973.74	1926.88	1	0	0	1	33	0
2018-12-26	1921.80	1870.25	1921.80	1889.20	2446614.00	1778.80	1973.69	1925.06	1	0	0	1	33	0
2018-12-27	1941.70	1872.10	1909.00	1908.95	4968201.00	1797.40	1969.94	1924.88	1	0	0	1	33	0
2018-12-28	1920.00	1893.00	1915.00	1896.05	2239130.00	1785.25	1966.71	1923.81	1	0	0	1	33	0
2018-12-31	1909.00	1886.15	1908.00	1893.05	1879740.00	1782.43	1962.95	1922.42	1	0	0	1	33	0
2019-01-01	1910.00	1885.00	1896.00	1902.80	1094883.00	1791.61	1958.97	1921.89	1	0	0	1	33	0
2019-01-02	1934.45	1900.00	1905.00	1923.30	2100463.00	1810.91	1954.60	1922.09	1	0	0	1	33	0
2019-01-03	1944.95	1893.10	1919.00	1899.95	2611668.00	1788.92	1949.26	1922.03	1	0	0	1	33	0
2019-01-04	1901.20	1841.00	1900.00	1876.85	4280862.00	1767.17	1943.46	1922.70	1	0	0	1	33	0
2019-01-07	1908.80	1881.00	1891.80	1897.90	1856423.00	1786.99	1938.60	1923.68	1	0	0	1	33	0
2019-01-08	1906.40	1883.30	1905.40	1893.55	1691756.00	1782.90	1934.49	1924.49	1	0	0	1	33	0
2019-01-09	1919.00	1866.70	1907.40	1886.95	2414376.00	1776.68	1928.83	1926.25	1	0	0	1	33	0
2019-01-10	1905.00	1872.10	1890.00	1888.55	3053461.00	1778.19	1922.42	1926.60	0	1	0	1	33	0
2019-01-11	1875.00	1835.00	1870.00	1842.55	9209862.00	1734.88	1915.42	1925.56	0	0	0	0	0	61698
2019-01-14	1851.00	1810.00	1850.00	1813.25	3615370.00	1707.29	1906.59	1923.06	0	0	0	0	0	61698
2019-01-15	1869.35	1808.00	1810.00	1867.80	7711653.00	1758.65	1900.27	1921.70	0	0	0	0	0	61698
2019-01-16	1875.00	1847.00	1870.00	1870.15	2359280.00	1760.87	1894.38	1920.84	0	0	0	0	0	61698
2019-01-17	1898.00	1871.30	1878.00	1894.30	2625816.00	1787.43	1890.68	1920.90	0	0	0	0	0	61698
2019-01-18	1904.20	1876.00	1881.00	1900.65	1683728.00	1793.42	1888.01	1920.26	0	0	0	0	0	61698
2019-01-21	1932.00	1895.45	1902.00	1908.70	2409803.00	1801.01	1888.65	1919.59	0	0	0	0	0	61698
2019-01-22	1918.25	1890.00	1907.10	1901.90	2457093.00	1794.60	1887.82	1919.45	0	0	0	0	0	61698
2019-01-23	1906.10	1870.00	1901.00	1875.60	2578169.00	1769.78	1887.14	1918.66	0	0	0	0	0	61698
2019-01-24	1905.25	1875.00	1884.80	1901.55	1962927.00	1794.27	1886.77	1918.00	0	0	0	0	0	61698
2019-01-25	1935.00	1901.00	1902.00	1920.80	2327080.00	1812.43	1888.01	1918.80	0	0	0	0	0	61698
2019-01-28	1962.00	1925.50	1933.00	1955.00	2769033.00	1844.70	1891.11	1920.44	0	0	0	0	0	61698
2019-01-29	1989.05	1936.65	1962.00	1982.75	2557626.00	1870.89	1895.10	1922.36	0	0	0	0	0	61698
2019-01-30	1989.50	1954.65	1979.60	1981.40	2429575.00	1869.61	1898.01	1923.94	0	0	0	0	0	61698
2019-01-31	2019.75	1985.00	1987.00	2014.10	4094319.00	1900.47	1903.72	1926.66	0	0	0	0	0	61698
2019-02-01	2034.75	1998.10	2009.50	2029.95	3064163.00	1915.42	1911.37	1931.02	0	0	0	0	0	61698
2019-02-04	2055.45	2023.00	2029.95	2050.25	1590764.00	1934.58	1918.99	1935.77	0	0	0	0	0	61698
2019-02-05	2055.00	2028.00	2050.00	2044.55	1111404.00	1929.20	1926.54	1939.74	0	0	0	0	0	61698
2019-02-06	2086.85	2041.05	2049.90	2074.80	1789812.00	1957.74	1935.93	1943.43	0	0	0	0	0	61698
2019-02-07	2097.95	2067.00	2074.75	2082.90	1339945.00	1965.39	1945.65	1945.41	1	0	1	0	0	61698
2019-02-08	2089.50	2051.00	2075.00	2061.40	1684474.00	1945.10	1956.59	1947.43	1	0	0	1	29	0
2019-02-11	2096.00	2048.90	2060.00	2065.90	1778730.00	1949.35	1969.22	1949.38	1	0	0	1	29	0
2019-02-12	2070.00	2018.00	2070.00	2051.60	2422903.00	1935.85	1978.41	1950.77	1	0	0	1	29	0
2019-02-14	2075.00	2033.05	2060.05	2044.60	1724085.00	1929.25	1987.13	1951.44	1	0	0	1	29	0
2019-02-15	2052.00	2010.95	2049.00	2029.70	1930065.00	1915.19	1993.90	1951.90	1	0	0	1	29	0
2019-02-18	2041.95	1962.65	2037.60	1970.30	2942184.00	1859.14	1997.39	1951.45	1	0	0	1	29	0
2019-02-19	1971.00	1892.00	1970.00	1904.80	4408554.00	1797.33	1997.19	1949.65	1	0	0	1	29	0
2019-02-20	1933.80	1881.30	1915.00	1914.75	4645778.00	1806.72	1997.83	1948.42	1	0	0	1	29	0
2019-02-21	1940.00	1897.05	1914.75	1914.20	4683919.00	1806.20	1999.76	1946.71	1	0	0	1	29	0
2019-02-22	1930.00	1905.10	1917.20	1925.65	2271955.00	1817.01	2000.97	1944.89	1	0	0	1	29	0
2019-02-25	1990.00	1930.50	1932.50	1985.15	2934880.00	1873.15	2004.19	1944.94	1	0	0	1	29	0
2019-02-26	2045.15	1972.25	1984.00	2038.70	6453309.00	1923.68	2008.37	1945.92	1	0	0	1	29	0
2019-02-27	2074.95	2022.00	2040.00	2058.10	4732082.00	1941.99	2012.14	1947.19	1	0	0	1	29	0
2019-02-28	2071.35	1977.60	2060.00	1983.45	8454295.00	1871.55	2012.24	1947.10	1	0	0	1	29	0
2019-03-01	2005.00	1980.35	1995.05	1995.40	4148548.00	1882.82	2011.31	1947.64	1	0	0	1	29	0
2019-03-05	2007.00	1976.60	2005.00	1988.10	2449622.00	1875.94	2009.21	1948.32	1	0	0	1	29	0
2019-03-06	2015.00	1985.05	1989.30	1999.60	2635047.00	1886.79	2006.68	1950.40	1	0	0	1	29	0
2019-03-07	2024.05	2000.20	2005.00	2013.30	2539884.00	1899.71	2005.12	1952.30	1	0	0	1	29	0
2019-03-08	2033.00	2010.05	2025.00	2022.70	2031071.00	1908.58	2002.51	1954.97	1	0	0	1	29	0
2019-03-11	2033.00	2003.65	2028.90	2014.80	3111689.00	1901.13	1999.11	1957.08	1	0	0	1	29	0
2019-03-12	2024.80	2003.00	2014.05	2012.45	2658550.00	1898.91	1996.66	1959.41	1	0	0	1	29	0
2019-03-13	2015.90	1978.60	2013.00	2000.50	1833163.00	1887.64	1993.39	1961.56	1	0	0	1	29	0
2019-03-14	2007.80	1981.00	2004.95	1987.40	1905495.00	1875.27	1990.18	1963.25	1	0	0	1	29	0
2019-03-15	2068.95	1991.00	1998.90	2039.95	5184318.00	1924.86	1989.95	1965.58	1	0	0	1	29	0
